Sentence#,Word,Pos,Tag
1825,.,PUNCT,O
1826,Dreaded,VBN,O
1826,waterborne,NN,O
1826,disease,NN,O
1826,cholera,NN,B-DISEASE
1826,has,VBZ,O
1826,made,VBN,O
1826,a,DT,O
1826,comeback,NN,O
1826,in,IN,O
1826,Kerala,NNP,B-STATE
1826,with,IN,O
1826,14,NUM,B-CARDINAL
1826,cases,NNS,B-EVENT
1826,reported,VBD,O
1826,from,IN,O
1826,Malappuram,NN,B-GPE
1826,",",PUNCT,O
1826,Palakkad,NN,B-GPE
1826,and,CC,O
1826,Thrissur,NN,B-GPE
1826,in,IN,O
1826,a,DT,O
1826,week,NN,O
1826,alone,RB,O
1826,.,PUNCT,O
1827,An,DT,O
1827,average,JJ,O
1827,of,IN,O
1827,more,RBR,O
1827,than,IN,O
1827,60,NUM,B-CARDINAL
1827,persons,NNS,O
1827,is,VBZ,O
1827,approaching,VBG,O
1827,private,JJ,O
1827,hospitals,NNS,O
1827,in,IN,O
1827,Malappuram,NN,B-GPE
1827,seeking,VBG,O
1827,treatment,NN,O
1827,for,IN,O
1827,diarrhoea,NN,B-DISEASE
1827,.,PUNCT,O
1828,50,NUM,B-CARDINAL
1828,to,TO,O
1828,60,NUM,B-CARDINAL
1828,persons,NNS,O
1828,come,VB,O
1828,to,TO,O
1828,the,DT,O
1828,hospital,NN,O
1828,daily,JJ,O
1828,with,IN,O
1828,diarrhoea,NN,B-DISEASE
1828,and,CC,O
1828,majority,NN,O
1828,of,IN,O
1828,them,PRP,O
1828,have,VB,O
1828,infectious,JJ,O
1828,diarrhoea,NN,B-DISEASE
1828,",",PUNCT,O
1828,said,VBD,O
1828,Sudheesh,NN,B-PERSON
1828,Kumar,NNP,I-PERSON
1828,",",PUNCT,O
1828,Chief,NN,O
1828,Medical,JJ,O
1828,Officer,NN,O
1828,of,IN,O
1828,Amana,NNP,O
1828,Hospital,NN,O
1828,in,IN,O
1828,Kuttipuram,NNP,B-GPE
1828,.,PUNCT,O
1829,Malaria,PROPN,B-DISEASE
1829,is,AUX,O
1829,a,DET,O
1829,life,NOUN,O
1829,-,PUNCT,O
1829,threatening,VERB,O
1829,disease,NOUN,O
1829,caused,VERB,O
1829,by,ADP,O
1829,parasites,NOUN,O
1829,that,PRON,O
1829,are,AUX,O
1829,transmitted,VERB,O
1829,to,ADP,O
1829,people,NOUN,O
1829,through,ADP,O
1829,the,DET,O
1829,bites,NOUN,O
1829,of,ADP,O
1829,infected,ADJ,O
1829,mosquitoes,NOUN,O
1829,.,PUNCT,O
1830,Drive,NN,O
1830,to,TO,O
1830,combat,NN,O
1830,a,DT,O
1830,possible,JJ,O
1830,outbreak,NN,B-EVENT
1830,of,IN,O
1830,Cholera,NN,B-DISEASE
1830,.,PUNCT,O
1831,Diarrhoea,NN,B-DISEASE
1831,had,VBD,O
1831,claimed,NN,B-EVENT
1831,the,DT,I-EVENT
1831,life,NN,I-EVENT
1831,of,IN,O
1831,an,DT,O
1831,elderly,RB,O
1831,woman,NN,O
1831,in,IN,O
1831,Kuttipuram,NNP,B-GPE
1831,last,JJ,O
1831,week,NN,O
1831,.,PUNCT,O
1832,However,RB,O
1832,",",PUNCT,O
1832,Health,NNP,O
1832,Department,NNP,O
1832,states,NNS,O
1832,that,IN,O
1832,an,DT,O
1832,increase,NN,O
1832,in,IN,O
1832,the,DT,O
1832,number,NN,O
1832,of,IN,O
1832,patients,NNS,O
1832,is,VBZ,O
1832,only,RB,O
1832,normal,JJ,O
1832,during,IN,O
1832,the,DT,O
1832,rainy,NN,O
1832,season,NN,O
1832,.,PUNCT,O
1833,Of,IN,O
1833,the,DT,O
1833,14,NUM,B-CARDINAL
1833,persons,NNS,O
1833,admitted,VBN,B-EVENT
1833,with,IN,O
1833,symptoms,NNS,O
1833,of,IN,O
1833,cholera,NN,B-DISEASE
1833,",",PUNCT,O
1833,six,NUM,B-CARDINAL
1833,are,VBP,O
1833,from,IN,O
1833,Tirur,NN,B-GPE
1833,and,CC,O
1833,four,NUM,B-CARDINAL
1833,each,DT,O
1833,from,IN,O
1833,Thrissur,NN,B-GPE
1833,and,CC,O
1833,Kuttipuram,NNP,B-GPE
1833,.,PUNCT,O
1834,People,NNS,O
1834,with,IN,O
1834,symptoms,NNS,O
1834,of,IN,O
1834,Cholera,NN,B-DISEASE
1834,are,VBP,O
1834,under,IN,O
1834,examination,NN,O
1834,in,IN,O
1834,Palakkad,NN,B-GPE
1834,district,NN,O
1834,also,RB,O
1834,.,PUNCT,O
1835,In,IN,O
1835,the,DT,O
1835,Pattanchery,NN,B-GPE
1835,region,NN,O
1835,",",PUNCT,O
1835,three,NUM,B-CARDINAL
1835,had,VBD,O
1835,died,VBD,B-EVENT
1835,of,IN,O
1835,diarrhoea,NN,B-DISEASE
1835,in,IN,O
1835,the,DT,O
1835,past,NN,O
1835,few,JJ,O
1835,weeks,NNS,O
1835,.,PUNCT,O
1836,A,DT,O
1836,six,NUM,B-CARDINAL
1836,-,PUNCT,O
1836,year,NN,O
1836,-,PUNCT,O
1836,old,JJ,O
1836,boy,NN,O
1836,died,VBD,B-EVENT
1836,of,IN,O
1836,diphtheria,NN,B-DISEASE
1836,on,IN,O
1836,Tuesday,NNP,O
1836,at,IN,O
1836,Edappal,NN,B-GPE
1836,in,IN,O
1836,the,DT,O
1836,district,NN,O
1836,.,PUNCT,O
1837,Muhammed,VBN,B-PERSON
1837,Shan,NN,I-PERSON
1837,from,IN,O
1837,Perumbarambu,NN,B-GPE
1837,",",PUNCT,O
1837,Edappal,NN,B-GPE
1837,",",PUNCT,O
1837,who,WP,O
1837,was,VBD,O
1837,under,IN,B-EVENT
1837,treatment,NN,I-EVENT
1837,at,IN,O
1837,Government,NN,O
1837,Medical,JJ,O
1837,College,NN,O
1837,",",PUNCT,O
1837,died,VBD,B-EVENT
1837,on,IN,O
1837,Tuesday,NNP,O
1837,afternoon,NN,O
1837,.,PUNCT,O
1838,He,PRP,O
1838,was,VBD,O
1838,admitted,VBN,B-EVENT
1838,to,TO,O
1838,the,DT,O
1838,Government,NN,O
1838,Hospital,NN,O
1838,Ponnnani,NN,O
1838,on,IN,O
1838,Saturday,NNP,O
1838,for,IN,O
1838,treating,VBG,O
1838,his,PRP$,O
1838,fever,NN,B-DISEASE
1838,.,PUNCT,O
1839,Malaria,PROPN,B-DISEASE
1839,is,AUX,O
1839,preventable,ADJ,O
1839,and,CCONJ,O
1839,curable,ADJ,O
1839,.,PUNCT,O
1840,K,NNP,O
1840,Sakkeena,NN,B-PERSON
1840,",",PUNCT,O
1840,district,NN,O
1840,doctor,NN,O
1840,(,(,O
1840,DMO,NN,O
1840,),),O
1840,",",PUNCT,O
1840,said,VBD,O
1840,the,DT,O
1840,boy,NN,O
1840,was,VBD,O
1840,transferred,VBN,O
1840,to,TO,O
1840,the,DT,O
1840,medical,JJ,O
1840,school,NN,O
1840,after,IN,O
1840,confirming,VBG,O
1840,a,DT,O
1840,diphtheria,NN,B-DISEASE
1840,infection,NN,I-DISEASE
1840,.,PUNCT,O
1841,The,DT,O
1841,health,NN,O
1841,authorities,NNS,O
1841,have,VB,O
1841,already,RB,O
1841,confirmed,VBN,O
1841,that,IN,O
1841,the,DT,O
1841,boy,NN,O
1841,was,VBD,O
1841,not,RB,O
1841,diphtheria,NN,B-DISEASE
1841,vaccinated,VBN,O
1841,preventively,RB,O
1841,.,PUNCT,O
1842,In,IN,O
1842,view,NN,O
1842,of,IN,O
1842,the,DT,O
1842,recurrence,NN,O
1842,of,IN,O
1842,the,DT,O
1842,disease,NN,O
1842,",",PUNCT,O
1842,we,PRP,O
1842,decided,VBD,O
1842,to,TO,O
1842,initiate,NN,O
1842,a,DT,O
1842,special,JJ,O
1842,vaccination,NN,O
1842,and,CC,O
1842,awareness,NN,O
1842,campaign,NN,O
1842,in,IN,O
1842,two,NUM,B-CARDINAL
1842,block,NN,O
1842,panchayats,NNS,O
1842,in,IN,O
1842,Edappal,NN,B-GPE
1842,.,PUNCT,O
1843,After,IN,O
1843,a,DT,O
1843,long,RB,O
1843,time,NN,O
1843,",",PUNCT,O
1843,terrible,JJ,O
1843,diphtheria,NN,B-DISEASE
1843,was,VBD,O
1843,reported,VBD,O
1843,in,IN,O
1843,the,DT,O
1843,district,NN,O
1843,in,IN,O
1843,January,NNP,O
1843,.,PUNCT,O
1844,Two,NUM,B-CARDINAL
1844,high,JJ,O
1844,school,NN,O
1844,students,NNS,O
1844,from,IN,O
1844,the,DT,O
1844,district,NN,O
1844,were,VBD,O
1844,admitted,VBN,B-EVENT
1844,to,TO,O
1844,Government,NN,O
1844,Medical,JJ,O
1844,College,NN,O
1844,Hospital,NN,O
1844,with,IN,O
1844,diphtheria,NN,B-DISEASE
1844,.,PUNCT,O
1845,All,DT,O
1845,affected,JJ,O
1845,children,NNS,O
1845,were,VBD,O
1845,inmates,NNS,O
1845,of,IN,O
1845,a,DT,O
1845,private,JJ,O
1845,orphanage,NN,O
1845,in,IN,O
1845,Pappinippara,NN,B-GPE
1845,near,IN,O
1845,Manjeri,NN,B-GPE
1845,.,PUNCT,O
1846,Following,VBG,O
1846,the,DT,O
1846,recurrence,NN,O
1846,of,IN,O
1846,diphtheria,NN,B-DISEASE
1846,in,IN,O
1846,the,DT,O
1846,district,NN,O
1846,in,IN,O
1846,2017,NUM,B-DATE
1846,",",PUNCT,O
1846,vaccinations,NNS,O
1846,and,CC,O
1846,awareness,NN,O
1846,campaigns,NNS,O
1846,against,IN,O
1846,the,DT,O
1846,disease,NN,O
1846,resumed,VBD,O
1846,in,IN,O
1846,the,DT,O
1846,area,NN,O
1846,.,PUNCT,O
1847,Apart,RB,O
1847,from,IN,O
1847,two,NUM,B-CARDINAL
1847,deaths,NNS,B-EVENT
1847,due,JJ,O
1847,to,TO,O
1847,diphtheria,NN,B-DISEASE
1847,",",PUNCT,O
1847,more,RBR,O
1847,than,IN,O
1847,thirty,NN,B-CARDINAL
1847,confirmed,VBN,O
1847,diphtheria,NN,B-DISEASE
1847,cases,NNS,B-EVENT
1847,were,VBD,O
1847,reported,VBD,O
1847,in,IN,O
1847,the,DT,O
1847,district,NN,O
1847,in,IN,O
1847,2017,NUM,B-DATE
1847,.,PUNCT,O
1848,Two,NUM,B-CARDINAL
1848,deaths,NNS,B-EVENT
1848,due,JJ,O
1848,to,TO,O
1848,diphtheria,NN,B-DISEASE
1848,were,VBD,O
1848,also,RB,O
1848,reported,VBD,O
1848,in,IN,O
1848,the,DT,O
1848,district,NN,O
1848,in,IN,O
1848,2016,NUM,B-DATE
1848,.,PUNCT,O
1849,The,DT,O
1849,number,NN,O
1849,of,IN,O
1849,suspected,VBN,O
1849,cases,NNS,B-EVENT
1849,was,VBD,O
1849,248,NUM,B-CARDINAL
1849,.,PUNCT,O
1850,The,DT,O
1850,disease,NN,O
1850,was,VBD,O
1850,reported,VBD,O
1850,in,IN,O
1850,Edavanna,NN,B-GPE
1850,",",PUNCT,O
1850,Vandur,NN,B-GPE
1850,",",PUNCT,O
1850,Pookottur,NN,B-GPE
1850,Thavanur,NN,B-GPE
1850,",",PUNCT,O
1850,Chungathara,NN,B-GPE
1850,",",PUNCT,O
1850,Omanoor,NN,B-GPE
1850,",",PUNCT,O
1850,Valavannur,NN,B-GPE
1850,and,CC,O
1850,Mankada,NNP,B-GPE
1850,blocks,NNS,O
1850,.,PUNCT,O
1851,National,NNP,O
1851,Dengue,NN,B-DISEASE
1851,Day,NNP,O
1851,celebrated,VBN,O
1851,on,IN,O
1851,16th,NUM,O
1851,of,IN,O
1851,May,NNP,O
1851,every,DT,O
1851,year,NN,O
1851,",",PUNCT,O
1851,is,VBZ,O
1851,a,DT,O
1851,novel,NN,O
1851,initiative,NN,O
1851,of,IN,O
1851,the,DT,O
1851,Ministry,NNP,O
1851,of,IN,O
1851,Health,NNP,O
1851,and,CC,O
1851,Family,RB,O
1851,Welfare,NN,O
1851,to,TO,O
1851,raise,NN,O
1851,awareness,NN,O
1851,about,IN,O
1851,dengue,NN,B-DISEASE
1851,in,IN,O
1851,India,NNP,B-NATION
1851,.,PUNCT,O
1852,Yellow,ADJ,B-DISEASE
1852,fever,NOUN,I-DISEASE
1852,is,AUX,O
1852,an,DET,O
1852,acute,ADJ,O
1852,viral,ADJ,B-DISEASE
1852,haemorrhagic,ADJ,I-DISEASE
1852,disease,NOUN,I-DISEASE
1852,.,PUNCT,O
1853,Symptoms,NNS,O
1853,and,CC,O
1853,signs,NNS,O
1853,of,IN,O
1853,dengue,NN,B-DISEASE
1853,",",PUNCT,O
1853,effective,JJ,O
1853,measures,NNS,O
1853,to,TO,O
1853,prevent,NN,O
1853,the,DT,O
1853,disease,NN,O
1853,and,CC,O
1853,government,NN,O
1853,s,NN,O
1853,plan,NN,O
1853,and,CC,O
1853,preparedness,NN,O
1853,to,TO,O
1853,control,NN,O
1853,its,PRP$,O
1853,spread,NN,O
1853,before,IN,O
1853,transmission,NN,O
1853,season,NN,O
1853,starts,NNS,O
1853,",",PUNCT,O
1853,are,VBP,O
1853,discussed,VBN,O
1853,and,CC,O
1853,disseminated,VBN,O
1853,.,PUNCT,O
1854,The,DT,O
1854,World,NN,O
1854,Health,NNP,O
1854,Organization,NN,O
1854,(,(,O
1854,WHO,WP,O
1854,),),O
1854,produces,NNS,O
1854,alarming,VBG,O
1854,picture,NN,O
1854,in,IN,O
1854,this,DT,O
1854,regard,NN,O
1854,",",PUNCT,O
1854,saying,VBG,O
1854,dengue,NN,B-DISEASE
1854,incidences,NNS,O
1854,have,VB,O
1854,risen,NN,O
1854,exponentially,RB,O
1854,globally,RB,O
1854,and,CC,O
1854,about,IN,O
1854,half,NN,O
1854,of,IN,O
1854,the,DT,O
1854,world,NN,O
1854,s,NN,O
1854,population,NN,O
1854,are,VBP,O
1854,at,IN,O
1854,risk,NN,O
1854,.,PUNCT,O
1855,The,DT,O
1855,organization,NN,O
1855,also,RB,O
1855,estimates,NNS,O
1855,100,NUM,B-CARDINAL
1855,-,PUNCT,O
1855,400,NUM,B-CARDINAL
1855,million,NUM,I-CARDINAL
1855,cases,NNS,B-EVENT
1855,of,IN,O
1855,infections,NNS,O
1855,every,DT,O
1855,year,NN,O
1855,globally,RB,O
1855,.,PUNCT,O
1856,In,IN,O
1856,India,NNP,B-NATION
1856,",",PUNCT,O
1856,too,RB,O
1856,",",PUNCT,O
1856,dengue,NN,B-DISEASE
1856,occurs,NNS,O
1856,especially,RB,O
1856,in,IN,O
1856,rainy,NN,O
1856,season,NN,O
1856,",",PUNCT,O
1856,causing,VBG,O
1856,upheavals,NNS,O
1856,in,IN,O
1856,social,JJ,O
1856,sector,NN,O
1856,.,PUNCT,O
1857,Yellow,ADJ,B-DISEASE
1857,fever,NOUN,I-DISEASE
1857,is,AUX,O
1857,an,DET,O
1857,acute,ADJ,O
1857,viral,ADJ,B-DISEASE
1857,haemorrhagic,ADJ,I-DISEASE
1857,disease,NOUN,I-DISEASE
1857,that,PRON,O
1857,is,AUX,O
1857,endemic,ADJ,O
1857,in,ADP,O
1857,tropical,ADJ,O
1857,areas,NOUN,O
1857,where,AUX,O
1857,region,NNP,O
1857,have,VB,O
1857,been,VBN,O
1857,infected,VBN,O
1857,by,IN,O
1857,dengue,NN,B-DISEASE
1857,disease,NN,I-DISEASE
1857,.,PUNCT,O
1858,In,IN,O
1858,2017,NUM,B-DATE
1858,",",PUNCT,O
1858,maximum,NN,O
1858,numbers,NNS,O
1858,of,IN,O
1858,dengue,NN,B-DISEASE
1858,cases,NNS,B-EVENT
1858,were,VBD,O
1858,reported,VBD,I-EVENT
1858,from,IN,O
1858,Tamilnadu,NN,B-STATE
1858,followed,VBD,O
1858,by,IN,O
1858,Kerala,NNP,B-STATE
1858,",",PUNCT,O
1858,Karnataka,NNP,B-STATE
1858,",",PUNCT,O
1858,Punjab,NN,B-STATE
1858,",",PUNCT,O
1858,West,NNP,B-STATE
1858,Bengal,NNP,O
1858,",",PUNCT,O
1858,Andhra,NN,B-STATE
1858,Pradesh,NN,O
1858,",",PUNCT,O
1858,Assam,NN,B-STATE
1858,",",PUNCT,O
1858,Gujarat,NNP,B-STATE
1858,",",PUNCT,O
1858,Haryana,NNP,B-STATE
1858,",",PUNCT,O
1858,Maharashtra,NNP,B-STATE
1858,",",PUNCT,O
1858,Odisha,NN,B-STATE
1858,",",PUNCT,O
1858,Rajasthan,NN,B-STATE
1858,",",PUNCT,O
1858,Delhi,NN,B-GPE
1858,and,CC,O
1858,other,JJ,O
1858,states,NNS,O
1858,.,PUNCT,O
1859,The,DT,O
1859,Central,JJ,O
1859,Government,NN,O
1859,has,VBZ,O
1859,continuously,RB,O
1859,taken,VBN,O
1859,a,DT,O
1859,number,NN,O
1859,of,IN,O
1859,steps,NNS,O
1859,to,TO,O
1859,prevent,NN,O
1859,dengue,NN,B-DISEASE
1859,disease,NN,I-DISEASE
1859,.,PUNCT,O
1860,Cases,NOUN,O
1860,can,AUX,O
1860,be,AUX,O
1860,difficult,ADJ,O
1860,to,PART,O
1860,distinguish,VERB,O
1860,from,ADP,O
1860,other,ADJ,O
1860,viral,ADJ,B-DISEASE
1860,hemorrhagic,ADJ,I-DISEASE
1860,fevers,NOUN,I-DISEASE
1860,such,ADJ,O
1860,as,ADP,O
1860,arenavirus,NOUN,B-DISEASE
1860,",",PUNCT,O
1860,hantavirus,NOUN,B-DISEASE
1860,or,CCONJ,O
1860,dengue,NOUN,B-DISEASE
1860,",",PUNCT,O
1860,identified,VBN,O
1860,across,IN,O
1860,the,DT,O
1860,country,NN,O
1860,.,PUNCT,O
1861,The,DT,O
1861,Centre,NN,O
1861,reviewed,VBN,O
1861,in,IN,O
1861,advance,NN,O
1861,the,DT,O
1861,preparedness,NN,O
1861,for,IN,O
1861,prevention,NN,O
1861,and,CC,O
1861,control,NN,O
1861,of,IN,O
1861,dengue,NN,B-DISEASE
1861,on,IN,O
1861,2nd,NUM,B-DATE
1861,February,NNP,I-DATE
1861,",",PUNCT,I-DATE
1861,2022,NUM,B-DATE
1861,and,CC,O
1861,multidisciplinary,NN,O
1861,central,JJ,O
1861,teams,NNS,O
1861,have,VB,O
1861,been,VBN,O
1861,deputed,VBN,O
1861,for,IN,O
1861,the,DT,O
1861,states,NNS,O
1861,for,IN,O
1861,technical,JJ,O
1861,support,NN,O
1861,.,PUNCT,O
1862,Under,IN,O
1862,National,NNP,O
1862,Health,NNP,O
1862,Mission,NN,O
1862,",",PUNCT,O
1862,necessary,JJ,O
1862,and,CC,O
1862,sufficient,NN,O
1862,budgetary,JJ,O
1862,support,NN,O
1862,is,VBZ,O
1862,also,RB,O
1862,provided,VBN,O
1862,to,TO,O
1862,states,NNS,O
1862,/,NN,O
1862,UTs,NN,O
1862,for,IN,O
1862,dengue,NN,B-DISEASE
1862,control,NN,O
1862,activities,NNS,O
1862,.,PUNCT,O
1863,Dengue,NN,B-DISEASE
1863,is,VBZ,O
1863,a,DT,O
1863,viral,JJ,B-DISEASE
1863,disease,NN,I-DISEASE
1863,caused,VBN,O
1863,by,IN,O
1863,dengue,NN,B-DISEASE
1863,virus,NN,I-DISEASE
1863,and,CC,O
1863,is,VBZ,O
1863,transmitted,VBN,O
1863,by,IN,O
1863,bite,NN,O
1863,of,IN,O
1863,Aedes,NNS,O
1863,aegypti,NN,O
1863,mosquito,NN,O
1863,infected,VBN,O
1863,with,IN,O
1863,any,DT,O
1863,one,NUM,O
1863,of,IN,O
1863,the,DT,O
1863,four,NUM,B-CARDINAL
1863,dengue,NN,B-PATHOGEN
1863,viruses,NNS,I-PATHOGEN
1863,.,PUNCT,O
1864,Vaccination,NOUN,O
1864,is,AUX,O
1864,the,DET,O
1864,most,ADV,O
1864,important,ADJ,O
1864,preventive,ADJ,O
1864,measure,NOUN,O
1864,against,ADP,O
1864,yellow,ADJ,B-DISEASE
1864,fever,NOUN,I-DISEASE
1864,.,PUNCT,O
1865,Normally,RB,O
1865,",",PUNCT,O
1865,a,DT,O
1865,person,NN,O
1865,develops,NNS,O
1865,symptoms,NNS,O
1865,3,NUM,B-CARDINAL
1865,-,PUNCT,O
1865,14,NUM,B-CARDINAL
1865,days,NNS,O
1865,after,IN,O
1865,the,DT,O
1865,infective,JJ,O
1865,bite,NN,O
1865,.,PUNCT,O
1866,Patients,NNS,O
1866,who,WP,O
1866,are,VBP,O
1866,already,RB,O
1866,infected,VBN,B-EVENT
1866,with,IN,O
1866,the,DT,O
1866,dengue,NN,B-DISEASE
1866,virus,NN,B-PATHOGEN
1866,can,MD,O
1866,transmit,NN,O
1866,the,DT,O
1866,infection,NN,O
1866,to,TO,O
1866,other,JJ,O
1866,via,IN,O
1866,Aedes,NNS,O
1866,mosquitoes,NNS,O
1866,during,IN,O
1866,4,NUM,O
1866,-,PUNCT,O
1866,5,NUM,O
1866,days,NNS,O
1866,of,IN,O
1866,onset,NN,O
1866,of,IN,O
1866,symptoms,NNS,O
1866,and,CC,O
1866,its,PRP$,O
1866,prevention,NN,O
1866,and,CC,O
1866,control,NN,O
1866,depends,NNS,O
1866,on,IN,O
1866,effective,JJ,O
1866,vector,NN,O
1866,control,NN,O
1866,measures,NNS,O
1866,.,PUNCT,O
1867,Dengue,NN,B-DISEASE
1867,fever,NN,I-DISEASE
1867,starts,NNS,O
1867,with,IN,O
1867,sudden,JJ,O
1867,onset,NN,O
1867,of,IN,O
1867,fever,NN,B-DISEASE
1867,",",PUNCT,O
1867,followed,VBD,O
1867,by,IN,O
1867,severe,JJ,O
1867,headache,NN,O
1867,",",PUNCT,O
1867,pain,NN,O
1867,behind,IN,O
1867,the,DT,O
1867,eyes,NNS,O
1867,",",PUNCT,O
1867,muscle,NN,O
1867,and,CC,O
1867,joint,NN,O
1867,pain,NN,O
1867,",",PUNCT,O
1867,and,CC,O
1867,rash,NN,O
1867,.,PUNCT,O
1868,Dengue,NN,B-DISEASE
1868,haemorrhagic,NN,I-DISEASE
1868,fever,NN,I-DISEASE
1868,has,VBZ,O
1868,an,DT,O
1868,acute,NN,O
1868,onset,NN,O
1868,of,IN,O
1868,fever,NN,B-DISEASE
1868,followed,VBD,O
1868,by,IN,O
1868,abdominal,JJ,O
1868,pain,NN,O
1868,",",PUNCT,O
1868,vomiting,VBG,O
1868,",",PUNCT,O
1868,bleeding,NN,O
1868,.,PUNCT,O
1869,A,DT,O
1869,small,JJ,O
1869,proportion,NN,O
1869,of,IN,O
1869,cases,NNS,O
1869,may,MD,O
1869,show,NN,O
1869,fatal,NN,O
1869,disease,NN,O
1869,as,IN,O
1869,dengue,NN,B-DISEASE
1869,shock,NN,O
1869,syndrome,NN,O
1869,.,PUNCT,O
1870,There,EX,O
1870,are,VBP,O
1870,no,DT,O
1870,specific,JJ,O
1870,antiviral,JJ,O
1870,medicines,NNS,O
1870,for,IN,O
1870,dengue,NN,B-DISEASE
1870,.,PUNCT,O
1871,Early,RB,O
1871,clinical,JJ,O
1871,diagnosis,NN,O
1871,by,IN,O
1871,physician,NN,O
1871,and,CC,O
1871,proper,NN,O
1871,clinical,JJ,O
1871,management,NN,O
1871,lowers,NNS,O
1871,the,DT,O
1871,fatality,NN,O
1871,rates,NNS,O
1871,below,IN,O
1871,1,NUM,B-PERCENT
1871,%,NN,I-PERCENT
1871,.,PUNCT,O
1872,Symptoms,NOUN,O
1872,of,ADP,O
1872,yellow,ADJ,B-DISEASE
1872,fever,NOUN,I-DISEASE
1872,usually,ADV,O
1872,appear,VERB,O
1872,3,NUM,O
1872,to,PART,O
1872,6,NUM,O
1872,days,NOUN,O
1872,after,ADP,O
1872,the,DET,O
1872,bite,NOUN,O
1872,of,ADP,O
1872,an,DET,O
1872,infected,ADJ,O
1872,mosquito,NOUN,O
1872,.,PUNCT,O
1873,Lymphatic,JJ,B-DISEASE
1873,filariasis,NN,I-DISEASE
1873,is,VBZ,O
1873,more,RBR,O
1873,common,JJ,O
1873,in,IN,O
1873,regions,NNS,O
1873,that,IN,O
1873,have,VB,O
1873,a,DT,O
1873,higher,JJR,O
1873,incidence,NN,O
1873,of,IN,O
1873,poverty,NN,O
1873,making,VBG,O
1873,it,PRP,O
1873,a,DT,O
1873,disease,NN,O
1873,of,IN,O
1873,the,DT,O
1873,poor,JJ,O
1873,and,CC,O
1873,serves,NNS,O
1873,as,IN,O
1873,an,DT,O
1873,indicator,NN,O
1873,of,IN,O
1873,underdevelopment,NN,O
1873,.,PUNCT,O
1874,Anti,NNS,O
1874,Filaria,NNS,B-DISEASE
1874,Drive,NN,O
1874,.,PUNCT,O
1875,The,DT,O
1875,State,NN,O
1875,Government,NN,O
1875,launched,VBN,O
1875,Anti,NNS,O
1875,Filaria,NNS,B-DISEASE
1875,Drive,NN,O
1875,on,IN,O
1875,July,NNP,O
1875,7,NUM,O
1875,.,PUNCT,O
1876,It,PRP,O
1876,runs,NNS,O
1876,in,IN,O
1876,about,IN,O
1876,5,NUM,O
1876,districts,NNS,O
1876,including,VBG,O
1876,Nawada,NN,B-GPE
1876,",",PUNCT,O
1876,Samastipur,NN,B-GPE
1876,",",PUNCT,O
1876,Rohtas,NNS,B-GPE
1876,",",PUNCT,O
1876,Lakhisarai,NN,B-GPE
1876,&,CC,O
1876,Nalanda,NN,B-GPE
1876,.,PUNCT,O
1877,Under,IN,O
1877,this,DT,O
1877,drive,NN,O
1877,",",PUNCT,O
1877,anti,NN,O
1877,-,PUNCT,O
1877,filaria,NNS,B-DISEASE
1877,medicine,NN,O
1877,would,MD,O
1877,be,VB,O
1877,administered,VBN,O
1877,collectively,RB,O
1877,.,PUNCT,O
1878,Further,RB,O
1878,",",PUNCT,O
1878,he,PRP,O
1878,added,VBD,O
1878,that,IN,O
1878,malaria,NNS,B-DISEASE
1878,and,CC,O
1878,Kalazar,NNP,B-DISEASE
1878,communication,NN,O
1878,campuses,NNS,O
1878,would,MD,O
1878,also,RB,O
1878,be,VB,O
1878,launched,VBN,O
1878,simultaneously,RB,O
1878,.,PUNCT,O
1879,He,PRP,O
1879,said,VBD,O
1879,that,IN,O
1879,the,DT,O
1879,government,NN,O
1879,was,VBD,O
1879,committed,VBN,O
1879,to,TO,O
1879,eradicating,VBG,O
1879,filaria,NNS,B-DISEASE
1879,",",PUNCT,O
1879,a,DT,O
1879,serious,JJ,O
1879,ailment,NN,O
1879,.,PUNCT,O
1880,The,DET,O
1880,vaccine,NOUN,O
1880,is,AUX,O
1880,safe,ADJ,O
1880,",",PUNCT,O
1880,affordable,ADJ,O
1880,and,CCONJ,O
1880,highly,ADV,O
1880,effective,ADJ,O
1880,",",PUNCT,O
1880,providing,VERB,O
1880,effective,ADJ,O
1880,immunity,NOUN,O
1880,within,ADP,O
1880,30,NUM,O
1880,days,NOUN,O
1880,for,ADP,O
1880,99,NUM,B-PERCENT
1880,%,NOUN,I-PERCENT
1880,of,ADP,O
1880,those,PRON,O
1880,vaccinated,VERB,O
1880,for,ADP,O
1880,yellow,ADJ,B-DISEASE
1880,fever,NOUN,I-DISEASE
1880,.,PUNCT,O
1881,Yellow,ADJ,B-DISEASE
1881,fever,NOUN,I-DISEASE
1881,is,AUX,O
1881,difficult,ADJ,O
1881,to,PART,O
1881,diagnose,VERB,O
1881,",",PUNCT,O
1881,especially,ADV,O
1881,during,ADP,O
1881,the,DET,O
1881,early,ADJ,O
1881,stages,NOUN,O
1881,",",PUNCT,O
1881,and,CC,O
1881,yet,RB,O
1881,one,NUM,O
1881,of,IN,O
1881,the,DT,O
1881,most,JJS,O
1881,neglected,VBN,O
1881,tropical,JJ,O
1881,diseases,NNS,O
1881,with,IN,O
1881,serious,JJ,O
1881,economic,JJ,O
1881,and,CC,O
1881,social,JJ,O
1881,consequences,NNS,O
1881,.,PUNCT,O
1882,A,DT,O
1882,mass,NN,O
1882,drug,NN,O
1882,administration,NN,O
